date,product_id,category,state,city,store_format,season,price,discount,past_sales,stock_on_hand,reorder_level,lead_time_days,demand
2023-03-17,IN-SKU-11409,Perishables,Telangana,Hyderabad,Supermarket,summer,192.43,6,89.0,282,162,6,149.2
2025-06-04,IN-SKU-11410,Personal Care,Telangana,Hyderabad,Hypermarket,summer,255.58,21,108.0,58,74,9,175.52
2023-05-02,IN-SKU-11411,Home Care,Maharashtra,Nagpur,Convenience Store,summer,372.17,5,214.0,393,88,10,197.71
2024-12-05,IN-SKU-11412,Electronics,Delhi NCR,Delhi,Supermarket,winter,26492.64,32,123.0,306,144,5,30.89
2023-07-05,IN-SKU-11413,Home Care,Telangana,Warangal,Supermarket,monsoon,650.09,23,122.0,182,149,10,152.09
2023-07-12,IN-SKU-11414,FMCG,Maharashtra,Pune,Online,monsoon,366.14,23,90.0,139,166,3,162.2
2024-05-01,IN-SKU-11415,Staples,Tamil Nadu,Coimbatore,Convenience Store,summer,322.01,23,58.0,62,60,7,136.41
2024-09-02,IN-SKU-11416,Personal Care,Karnataka,Bengaluru,Supermarket,monsoon,453.98,11,35.0,152,163,8,89.78
2024-11-17,IN-SKU-11417,Personal Care,Tamil Nadu,Coimbatore,Convenience Store,festival,483.87,4,199.0,154,125,10,192.81
2024-12-26,IN-SKU-11418,Personal Care,Tamil Nadu,Chennai,Supermarket,winter,476.15,11,20.0,97,163,10,130.1
2024-06-08,IN-SKU-11419,Electronics,Karnataka,Bengaluru,Convenience Store,summer,,26,64.0,274,117,7,118.4
2023-08-31,IN-SKU-11420,Perishables,Delhi NCR,Gurugram,Convenience Store,monsoon,192.38,38,30.0,126,162,6,124.47
2025-09-05,IN-SKU-11421,Perishables,Delhi NCR,Noida,Hypermarket,monsoon,69.99,34,103.0,46,133,8,209.41
2025-12-25,IN-SKU-11422,FMCG,Delhi NCR,Gurugram,Convenience Store,winter,90.9,35,132.0,226,144,6,199.51
2025-08-18,IN-SKU-11423,Electronics,Telangana,Warangal,Supermarket,monsoon,14357.05,5,318.0,246,171,4,133.71
2025-03-14,IN-SKU-11424,Staples,Telangana,Warangal,Hypermarket,summer,527.18,7,32.0,267,145,6,134.3
2025-12-21,IN-SKU-11425,Electronics,Maharashtra,Mumbai,Convenience Store,winter,1690.64,10,43.0,334,159,4,119.15
2025-09-08,IN-SKU-11426,FMCG,Delhi NCR,Noida,Convenience Store,monsoon,401.21,9,99.0,292,143,2,146.25
2024-08-09,IN-SKU-11427,FMCG,Delhi NCR,Delhi,Convenience Store,monsoon,185.44,4,138.0,339,158,5,159.19
2025-03-07,IN-SKU-11428,Personal Care,Telangana,Hyderabad,Supermarket,summer,787.95,4,295.0,359,53,7,224.59
2025-12-20,IN-SKU-11429,Personal Care,Delhi NCR,Gurugram,Online,winter,293.26,18,55.0,269,71,2,136.33
2023-04-22,IN-SKU-11430,Perishables,Karnataka,Bengaluru,Supermarket,summer,208.5,32,,401,121,6,261.88
2023-10-22,IN-SKU-11431,Perishables,Tamil Nadu,Coimbatore,Supermarket,festival,151.96,28,105.0,135,177,3,221.94
2023-08-14,IN-SKU-11432,Home Care,Delhi NCR,Delhi,Supermarket,monsoon,504.73,20,186.0,389,61,10,200.74
2025-03-01,IN-SKU-11433,Personal Care,Delhi NCR,Gurugram,Supermarket,summer,124.67,4,199.0,240,114,7,213.0
2025-01-13,IN-SKU-11434,Perishables,Tamil Nadu,Chennai,Supermarket,winter,,40,248.0,159,156,5,276.56
2023-08-30,IN-SKU-11435,Staples,Karnataka,Bengaluru,Hypermarket,monsoon,206.52,33,174.0,124,74,8,230.41
2024-03-09,IN-SKU-11436,Staples,Maharashtra,Pune,Online,summer,226.84,9,99.0,182,95,3,151.27
2023-05-18,IN-SKU-11437,Home Care,Maharashtra,Nagpur,Convenience Store,summer,407.53,25,239.0,253,163,7,200.8
2025-02-04,IN-SKU-11438,Perishables,Kerala,Kozhikode,Online,,239.52,2,30.0,47,161,9,138.52
2024-08-07,IN-SKU-11439,Home Care,Telangana,Hyderabad,Convenience Store,monsoon,344.28,3,227.0,384,63,4,174.33
2025-03-20,IN-SKU-11440,Staples,Telangana,Warangal,Hypermarket,summer,160.17,19,260.0,171,102,3,240.54
2024-03-27,IN-SKU-11441,Perishables,Delhi NCR,Noida,Convenience Store,summer,224.53,22,164.0,190,174,4,212.8
2023-09-03,IN-SKU-11442,Perishables,Kerala,Kochi,Hypermarket,monsoon,177.38,31,316.0,124,89,9,255.99
2025-08-11,IN-SKU-11443,Perishables,Tamil Nadu,Coimbatore,Supermarket,monsoon,251.7,18,152.0,263,157,8,188.04
2025-01-19,IN-SKU-11444,Staples,Maharashtra,Pune,Supermarket,winter,256.55,15,21.0,160,85,5,129.86
2024-12-16,IN-SKU-11445,Electronics,Maharashtra,Nagpur,Convenience Store,winter,3281.13,28,316.0,410,95,7,265.38
2025-08-18,IN-SKU-11446,Home Care,Tamil Nadu,Chennai,Convenience Store,monsoon,489.26,39,313.0,49,91,8,237.87
2023-08-02,IN-SKU-11447,Perishables,Maharashtra,Mumbai,Supermarket,monsoon,,15,189.0,180,158,3,192.09
2025-10-07,IN-SKU-11448,Electronics,Delhi NCR,Delhi,Hypermarket,festival,712.62,24,254.0,350,144,2,278.43
2023-01-10,IN-SKU-11449,Staples,Karnataka,Mysuru,Supermarket,winter,54.95,5,280.0,216,47,8,273.24
2025-10-05,IN-SKU-11450,Staples,Delhi NCR,Noida,Supermarket,festival,423.21,17,165.0,311,71,2,235.81
2025-04-17,IN-SKU-11451,Perishables,Delhi NCR,Delhi,Convenience Store,summer,148.02,33,248.0,176,115,5,250.9
2024-12-29,IN-SKU-11452,Perishables,Telangana,Warangal,Supermarket,winter,63.59,32,143.0,307,45,10,256.92
2024-04-04,IN-SKU-11453,Home Care,Delhi NCR,Gurugram,Supermarket,summer,358.24,13,,41,179,5,147.48
2024-06-24,IN-SKU-11454,Electronics,Delhi NCR,Gurugram,Hypermarket,summer,17845.25,22,75.0,236,107,8,34.87
2025-06-21,IN-SKU-11455,Personal Care,Delhi NCR,Noida,Convenience Store,summer,532.53,8,57.0,281,113,8,82.7
2025-11-08,IN-SKU-11456,Electronics,Karnataka,Bengaluru,Supermarket,festival,6349.11,4,109.0,350,131,3,139.06
2025-07-23,IN-SKU-11457,Perishables,Telangana,Warangal,Supermarket,monsoon,270.62,30,65.0,224,139,3,161.52
2024-01-28,IN-SKU-11458,Personal Care,Tamil Nadu,Chennai,Online,winter,744.44,16,144.0,196,106,6,169.48
2023-03-05,IN-SKU-11459,Home Care,Maharashtra,Nagpur,Supermarket,summer,271.14,8,208.0,93,144,2,170.7
2025-02-03,IN-SKU-11460,FMCG,Telangana,Warangal,Online,winter,230.09,40,58.0,67,50,6,204.23
2023-10-09,IN-SKU-11461,Staples,Telangana,Warangal,Online,festival,144.22,39,75.0,258,59,8,218.32
2025-04-12,IN-SKU-11462,Home Care,Maharashtra,Pune,Supermarket,summer,735.54,3,74.0,161,48,8,107.44
2025-12-22,IN-SKU-11463,FMCG,Delhi NCR,Gurugram,Hypermarket,winter,378.59,34,20.0,233,116,3,159.63
2024-01-02,IN-SKU-11464,Electronics,Kerala,Kozhikode,Hypermarket,winter,25367.47,16,238.0,160,153,2,68.59
2023-07-14,IN-SKU-11465,Electronics,Tamil Nadu,Chennai,Convenience Store,monsoon,17381.58,7,175.0,241,133,7,64.4
2023-09-10,IN-SKU-11466,Perishables,Telangana,Warangal,Convenience Store,monsoon,162.44,23,73.0,313,57,2,157.73
2025-03-21,IN-SKU-11467,Home Care,Tamil Nadu,Chennai,Supermarket,summer,153.96,26,220.0,114,82,5,211.02
2024-01-01,IN-SKU-11468,FMCG,Telangana,Warangal,Supermarket,winter,417.1,40,308.0,111,52,3,290.2
2023-09-30,IN-SKU-11469,Perishables,Tamil Nadu,Coimbatore,Supermarket,monsoon,203.04,0,24.0,205,91,2,103.15
2025-01-07,IN-SKU-11470,FMCG,Delhi NCR,Delhi,Supermarket,winter,175.65,14,79.0,224,58,8,172.52
2023-06-03,IN-SKU-11471,Perishables,Kerala,Kozhikode,Convenience Store,summer,252.16,32,86.0,267,74,8,184.49
2025-06-13,IN-SKU-11472,Staples,Delhi NCR,Delhi,Supermarket,summer,47.25,12,319.0,116,84,6,274.92
2023-07-27,IN-SKU-11473,Staples,Delhi NCR,Delhi,Online,monsoon,509.23,39,177.0,281,90,7,205.13
2025-10-20,IN-SKU-11474,FMCG,Telangana,Warangal,Hypermarket,festival,308.05,17,216.0,377,108,9,284.62
2023-07-31,IN-SKU-11475,Electronics,Karnataka,Mysuru,Supermarket,monsoon,4791.54,8,115.0,249,146,7,117.3
2024-10-15,IN-SKU-11476,Perishables,Tamil Nadu,Chennai,Supermarket,festival,106.44,7,248.0,36,127,5,274.13
2023-03-20,IN-SKU-11477,Personal Care,Tamil Nadu,Coimbatore,Convenience Store,summer,822.78,40,96.0,46,177,5,169.39
2025-08-23,IN-SKU-11478,Perishables,Kerala,Thiruvananthapuram,Hypermarket,monsoon,118.84,18,53.0,366,167,10,135.27
2025-08-01,IN-SKU-11479,FMCG,Maharashtra,Mumbai,Supermarket,monsoon,100.2,3,274.0,351,129,10,269.4
2025-10-04,IN-SKU-11480,Electronics,Tamil Nadu,Chennai,Convenience Store,festival,20792.16,30,261.0,242,69,3,124.58
2024-04-26,IN-SKU-11481,FMCG,Kerala,Thiruvananthapuram,Supermarket,summer,159.59,3,310.0,171,115,5,244.1
2023-12-09,IN-SKU-11482,Personal Care,Telangana,Hyderabad,Supermarket,winter,489.51,27,30.0,290,147,8,128.57
2025-06-19,IN-SKU-11483,Home Care,Telangana,Warangal,Online,summer,253.93,30,155.0,108,130,5,188.49
2023-10-18,IN-SKU-11484,Home Care,Kerala,Thiruvananthapuram,Hypermarket,festival,746.42,10,258.0,367,69,8,252.45
2023-04-19,IN-SKU-11485,FMCG,Maharashtra,Pune,Hypermarket,summer,288.11,37,83.0,110,45,10,170.88
2023-05-11,IN-SKU-11486,Staples,Tamil Nadu,Chennai,Supermarket,summer,412.07,3,54.0,99,97,6,139.84
2023-05-28,IN-SKU-11487,Perishables,Tamil Nadu,Coimbatore,Supermarket,summer,249.04,11,139.0,117,167,10,193.9
2025-05-26,IN-SKU-11488,Staples,Tamil Nadu,Chennai,Hypermarket,summer,252.54,40,312.0,213,64,2,306.41
2024-06-08,IN-SKU-11489,Perishables,Delhi NCR,Noida,Convenience Store,summer,235.52,17,169.0,152,134,3,202.88
2025-01-11,IN-SKU-11490,FMCG,Maharashtra,Mumbai,Hypermarket,winter,381.5,31,141.0,137,72,3,220.33
2023-08-05,IN-SKU-11491,Staples,Delhi NCR,Gurugram,Convenience Store,monsoon,268.87,2,180.0,101,88,4,174.3
2023-03-19,IN-SKU-11492,Staples,Tamil Nadu,Coimbatore,Supermarket,summer,347.36,23,189.0,126,138,5,226.05
2025-07-24,IN-SKU-11493,FMCG,Telangana,Hyderabad,Supermarket,monsoon,305.1,30,238.0,40,139,9,259.5
2023-11-13,IN-SKU-11494,Personal Care,Karnataka,Bengaluru,Convenience Store,festival,857.62,18,124.0,85,119,5,164.82
2025-08-05,IN-SKU-11495,Perishables,Kerala,Thiruvananthapuram,Supermarket,monsoon,155.88,35,317.0,95,167,2,271.7
2025-11-26,IN-SKU-11496,Staples,Kerala,Kochi,Supermarket,festival,302.8,25,48.0,302,163,6,181.43
2024-12-17,IN-SKU-11497,FMCG,Karnataka,Mysuru,Convenience Store,winter,90.65,9,254.0,128,102,5,218.48
2025-04-27,IN-SKU-11498,Staples,Kerala,Thiruvananthapuram,Supermarket,summer,559.5,30,122.0,61,124,4,169.86
2024-09-25,IN-SKU-11499,Staples,Karnataka,Mysuru,Supermarket,monsoon,203.31,34,50.0,314,126,9,131.46
2025-08-03,IN-SKU-11500,FMCG,Karnataka,Bengaluru,Supermarket,monsoon,412.47,32,191.0,203,45,2,217.23
2023-09-11,IN-SKU-11501,FMCG,Telangana,Warangal,Online,monsoon,103.41,36,99.0,58,137,3,184.73
2025-12-18,IN-SKU-11502,Perishables,Telangana,Hyderabad,Supermarket,winter,224.74,13,38.0,407,85,2,137.41
2024-03-15,IN-SKU-11503,Home Care,Karnataka,Bengaluru,Convenience Store,summer,95.05,40,40.0,337,82,7,135.73
2025-11-12,IN-SKU-11504,FMCG,Tamil Nadu,Chennai,Hypermarket,festival,396.49,17,119.0,45,52,3,238.29
2024-03-06,IN-SKU-11505,Staples,Karnataka,Mysuru,Online,summer,563.83,33,104.0,168,68,6,165.6
2023-09-02,IN-SKU-11506,Electronics,Karnataka,Mysuru,Hypermarket,monsoon,22084.81,21,217.0,227,72,10,67.56
2024-08-11,IN-SKU-11507,Home Care,Karnataka,Mysuru,Hypermarket,monsoon,297.18,5,267.0,157,104,5,230.12
2023-07-23,IN-SKU-11508,FMCG,Maharashtra,Nagpur,Supermarket,monsoon,306.81,17,23.0,407,135,7,142.22
2025-08-31,IN-SKU-11509,Personal Care,Delhi NCR,Delhi,Convenience Store,monsoon,791.99,19,58.0,52,154,3,123.74
2025-12-04,IN-SKU-11510,Staples,Tamil Nadu,Chennai,Convenience Store,winter,645.45,25,34.0,265,85,10,113.89
2023-04-16,IN-SKU-11511,FMCG,Delhi NCR,Gurugram,Online,summer,426.31,18,49.0,320,106,9,138.86
2023-07-15,IN-SKU-11512,FMCG,Telangana,Hyderabad,Supermarket,monsoon,341.7,35,141.0,79,105,2,200.7
2025-10-01,IN-SKU-11513,FMCG,Karnataka,Mysuru,Hypermarket,festival,365.8,31,99.0,87,47,6,249.59
2024-10-16,IN-SKU-11514,Staples,Telangana,Warangal,Convenience Store,festival,118.27,39,203.0,242,52,10,285.83
2025-12-17,IN-SKU-11515,Staples,Tamil Nadu,Coimbatore,Online,winter,423.17,12,233.0,370,118,2,194.19
2023-06-25,IN-SKU-11516,Electronics,Telangana,Hyderabad,Hypermarket,summer,9700.25,22,181.0,45,156,4,156.88
2023-05-23,IN-SKU-11517,Perishables,Maharashtra,Pune,Supermarket,summer,153.18,29,117.0,177,88,8,200.94
2024-09-19,IN-SKU-11518,FMCG,Tamil Nadu,Chennai,Supermarket,monsoon,172.52,4,68.0,158,134,4,147.47
2023-02-27,IN-SKU-11519,FMCG,Delhi NCR,Delhi,Hypermarket,winter,86.16,12,251.0,44,94,2,265.56
2024-08-13,IN-SKU-11520,Personal Care,Maharashtra,Nagpur,Online,monsoon,384.1,8,214.0,80,81,3,193.0
2023-08-27,IN-SKU-11521,Staples,Karnataka,Bengaluru,Supermarket,monsoon,457.43,3,244.0,359,58,7,184.84
2025-05-11,IN-SKU-11522,Electronics,Tamil Nadu,Coimbatore,Convenience Store,summer,12173.79,0,150.0,323,129,5,84.5
2025-01-11,IN-SKU-11523,Electronics,Karnataka,Bengaluru,Convenience Store,winter,,15,199.0,271,113,7,92.18
2025-04-27,IN-SKU-11524,Staples,Delhi NCR,Delhi,Supermarket,summer,393.88,35,206.0,229,115,9,257.54
2024-08-06,IN-SKU-11525,Electronics,Telangana,Hyderabad,Hypermarket,monsoon,5918.81,35,146.0,202,129,2,160.23
2024-03-14,IN-SKU-11526,Personal Care,Telangana,Hyderabad,Convenience Store,summer,376.92,26,120.0,160,139,9,166.15
2023-12-14,IN-SKU-11527,Home Care,Karnataka,Mysuru,Hypermarket,winter,370.88,21,272.0,84,85,7,239.94
2023-10-09,IN-SKU-11528,FMCG,Delhi NCR,Gurugram,Online,festival,326.82,29,188.0,114,122,8,268.43
2025-10-14,IN-SKU-11529,Perishables,Kerala,Thiruvananthapuram,Convenience Store,festival,84.7,35,210.0,39,79,7,269.37
2023-12-11,IN-SKU-11530,Home Care,Karnataka,Bengaluru,Supermarket,winter,452.66,12,198.0,28,99,8,199.18
2023-03-19,IN-SKU-11531,FMCG,Karnataka,Bengaluru,Convenience Store,summer,322.48,39,220.0,226,152,5,247.58
2024-06-24,IN-SKU-11532,Home Care,Delhi NCR,Noida,Online,summer,689.76,10,111.0,358,49,8,126.38
2023-05-20,IN-SKU-11533,Staples,Kerala,Thiruvananthapuram,Supermarket,summer,184.92,27,32.0,190,178,10,155.99
2024-01-02,IN-SKU-11534,Perishables,Tamil Nadu,Coimbatore,Hypermarket,winter,152.2,33,53.0,259,166,9,161.51
2024-07-10,IN-SKU-11535,Home Care,Tamil Nadu,Chennai,Supermarket,monsoon,667.47,4,93.0,216,157,4,110.75
2025-03-13,IN-SKU-11536,Staples,Kerala,Thiruvananthapuram,Online,summer,236.55,7,172.0,364,72,4,197.41
2023-06-08,IN-SKU-11537,FMCG,Kerala,Kozhikode,Supermarket,summer,288.77,18,268.0,74,137,5,233.48
2024-03-09,IN-SKU-11538,Electronics,Kerala,Thiruvananthapuram,Hypermarket,summer,8219.52,36,71.0,128,174,7,151.7
2023-08-06,IN-SKU-11539,Staples,Tamil Nadu,Coimbatore,Hypermarket,monsoon,349.69,8,190.0,416,121,2,190.11
2025-09-15,IN-SKU-11540,Electronics,Maharashtra,Pune,Online,monsoon,,37,71.0,321,83,3,98.66
2025-06-03,IN-SKU-11541,Perishables,Kerala,Thiruvananthapuram,Convenience Store,summer,188.41,22,172.0,41,173,6,221.26
2024-08-15,IN-SKU-11542,Perishables,Kerala,Kozhikode,Convenience Store,monsoon,23.62,18,282.0,60,94,3,240.37
2025-04-07,IN-SKU-11543,Perishables,Maharashtra,Mumbai,Online,summer,216.42,23,172.0,191,105,5,223.1
2023-01-14,IN-SKU-11544,Perishables,Karnataka,Mysuru,Convenience Store,winter,172.85,16,274.0,241,171,7,266.92
2024-09-10,IN-SKU-11545,Home Care,Tamil Nadu,Chennai,Supermarket,monsoon,544.06,17,287.0,327,150,10,197.39
2024-07-22,IN-SKU-11546,Home Care,Telangana,Hyderabad,Convenience Store,monsoon,95.36,2,304.0,198,159,9,223.99
2025-11-24,IN-SKU-11547,Electronics,Delhi NCR,Gurugram,Convenience Store,festival,6865.53,34,136.0,320,93,4,159.43
2024-10-13,IN-SKU-11548,Staples,Telangana,Warangal,Online,festival,624.77,35,146.0,298,110,8,225.18
2025-06-20,IN-SKU-11549,FMCG,Tamil Nadu,Chennai,Hypermarket,summer,105.55,12,265.0,124,66,9,234.4
2023-12-09,IN-SKU-11550,Perishables,Delhi NCR,Noida,Convenience Store,winter,202.41,24,313.0,170,149,4,248.69
2025-06-13,IN-SKU-11551,Personal Care,Delhi NCR,Gurugram,Supermarket,summer,528.56,9,128.0,172,179,9,152.44
2025-05-02,IN-SKU-11552,Staples,Kerala,Kochi,Convenience Store,summer,,10,223.0,116,175,4,227.81
2024-03-29,IN-SKU-11553,Electronics,Delhi NCR,Gurugram,Convenience Store,summer,25108.33,40,154.0,334,125,4,56.26
2024-09-19,IN-SKU-11554,Perishables,Kerala,Kozhikode,Hypermarket,monsoon,233.35,15,230.0,119,56,8,214.32
2023-12-29,IN-SKU-11555,Staples,Karnataka,Mysuru,Convenience Store,winter,487.33,15,245.0,176,58,2,207.06
2025-08-27,IN-SKU-11556,Personal Care,Kerala,Kozhikode,Online,monsoon,316.01,23,,144,95,3,244.25
2025-03-31,IN-SKU-11557,Home Care,Tamil Nadu,Coimbatore,Supermarket,summer,745.27,35,301.0,192,151,8,243.01
2024-02-20,IN-SKU-11558,Home Care,Delhi NCR,Gurugram,Hypermarket,winter,117.88,38,175.0,170,92,10,240.23
2024-02-26,IN-SKU-11559,Home Care,Maharashtra,Nagpur,Hypermarket,winter,372.75,8,199.0,404,94,4,199.0
2024-09-05,IN-SKU-11560,Personal Care,Tamil Nadu,Chennai,Hypermarket,monsoon,536.15,29,158.0,177,57,9,206.57
2025-02-19,IN-SKU-11561,Staples,Kerala,Thiruvananthapuram,Supermarket,winter,250.68,23,132.0,302,160,7,182.07
2023-03-05,IN-SKU-11562,FMCG,Maharashtra,Pune,Hypermarket,summer,273.3,20,300.0,282,178,5,269.29
2023-11-14,IN-SKU-11563,Electronics,Tamil Nadu,Chennai,Hypermarket,festival,3178.44,10,92.0,382,109,6,185.64
2023-07-05,IN-SKU-11564,FMCG,Telangana,Hyderabad,Hypermarket,monsoon,324.32,31,310.0,195,76,9,252.96
2023-05-03,IN-SKU-11565,Home Care,Kerala,Kochi,Supermarket,summer,537.96,2,101.0,210,166,4,113.34
2024-01-15,IN-SKU-11566,Electronics,Karnataka,Bengaluru,Supermarket,winter,16645.85,26,290.0,136,99,5,164.04
2023-09-13,IN-SKU-11567,Personal Care,Delhi NCR,Gurugram,Hypermarket,monsoon,561.69,23,312.0,120,50,6,252.54
2023-01-30,IN-SKU-11568,Home Care,Telangana,Warangal,Convenience Store,winter,641.08,26,129.0,385,81,3,161.84
2024-09-06,IN-SKU-11569,Electronics,Telangana,Hyderabad,Supermarket,monsoon,11698.9,18,254.0,317,125,9,173.64
2025-12-09,IN-SKU-11570,Personal Care,Delhi NCR,Delhi,Online,winter,649.42,20,50.0,166,131,10,124.91
2023-09-23,IN-SKU-11571,Home Care,Karnataka,Mysuru,Supermarket,monsoon,492.79,31,187.0,110,175,6,199.39
2025-03-06,IN-SKU-11572,FMCG,Tamil Nadu,Coimbatore,Hypermarket,summer,382.75,18,191.0,147,154,5,215.27
2023-10-04,IN-SKU-11573,Personal Care,Telangana,Hyderabad,Online,festival,109.19,17,257.0,308,90,3,260.62
2023-10-02,IN-SKU-11574,Perishables,Tamil Nadu,Coimbatore,Online,festival,175.53,7,181.0,386,129,7,213.83
2023-07-23,IN-SKU-11575,Home Care,Delhi NCR,Delhi,Online,monsoon,112.81,4,86.0,337,76,10,125.23
2025-10-11,IN-SKU-11576,Perishables,Telangana,Warangal,Online,festival,192.13,13,240.0,25,177,9,301.24
2023-10-05,IN-SKU-11577,Staples,Delhi NCR,Delhi,Online,festival,53.69,39,117.0,329,161,8,264.79
2024-10-23,IN-SKU-11578,FMCG,Telangana,Hyderabad,Supermarket,festival,219.99,32,303.0,254,132,6,336.0
2024-01-19,IN-SKU-11579,Home Care,Maharashtra,Mumbai,Supermarket,winter,300.32,2,202.0,253,136,4,184.07
2023-02-14,IN-SKU-11580,Perishables,Kerala,Kochi,Convenience Store,winter,23.94,30,292.0,400,152,2,302.7
2025-01-28,IN-SKU-11581,Staples,Kerala,Kozhikode,Convenience Store,winter,167.52,34,43.0,296,99,8,158.07
2023-09-16,IN-SKU-11582,Staples,Delhi NCR,Gurugram,Online,monsoon,529.76,25,284.0,418,59,7,255.29
2025-07-20,IN-SKU-11583,Personal Care,Tamil Nadu,Coimbatore,Hypermarket,monsoon,438.53,7,74.0,317,139,3,131.68
2025-11-29,IN-SKU-11584,FMCG,Maharashtra,Pune,Supermarket,festival,189.53,22,285.0,186,111,5,324.45
2024-05-31,IN-SKU-11585,FMCG,Maharashtra,Mumbai,Convenience Store,summer,432.27,14,217.0,270,90,8,195.34
2024-08-12,IN-SKU-11586,Electronics,Kerala,Kozhikode,Hypermarket,monsoon,10810.5,10,30.0,91,139,8,39.68
2025-10-06,IN-SKU-11587,Personal Care,Delhi NCR,Gurugram,Convenience Store,festival,581.79,3,178.0,251,70,7,150.71
2024-02-29,IN-SKU-11588,Personal Care,Kerala,Kozhikode,Supermarket,winter,210.18,18,309.0,97,175,9,291.44
2025-07-31,IN-SKU-11589,FMCG,Maharashtra,Pune,Supermarket,monsoon,213.12,1,268.0,156,179,6,219.43
2025-03-03,IN-SKU-11590,Perishables,Telangana,Warangal,Hypermarket,summer,120.98,17,23.0,374,87,7,183.07
2023-10-21,IN-SKU-11591,Staples,Maharashtra,Mumbai,Supermarket,festival,609.38,30,252.0,78,115,7,307.69
2024-01-15,IN-SKU-11592,FMCG,Kerala,Thiruvananthapuram,Online,winter,272.43,6,97.0,330,113,5,161.53
2025-11-20,IN-SKU-11593,Personal Care,Delhi NCR,Gurugram,Hypermarket,festival,837.48,37,56.0,87,73,7,165.33
2023-07-01,IN-SKU-11594,Staples,Karnataka,Bengaluru,Hypermarket,monsoon,301.0,37,232.0,60,114,8,248.28
2025-04-22,IN-SKU-11595,Perishables,Karnataka,Bengaluru,Supermarket,summer,196.94,16,146.0,198,138,8,191.85
2025-11-27,IN-SKU-11596,FMCG,Telangana,Warangal,Supermarket,festival,331.37,26,57.0,132,136,4,227.73
2023-09-03,IN-SKU-11597,Perishables,Delhi NCR,Delhi,Convenience Store,,118.46,36,229.0,159,52,4,233.94
2025-10-26,IN-SKU-11598,Personal Care,Tamil Nadu,Coimbatore,Online,festival,682.53,3,144.0,103,111,7,155.25
2025-01-31,IN-SKU-11599,FMCG,Kerala,Kochi,Hypermarket,winter,80.09,38,57.0,179,154,6,176.18
2025-02-25,IN-SKU-11600,Home Care,Tamil Nadu,Chennai,Supermarket,winter,598.4,33,64.0,299,146,9,157.53
2023-10-06,IN-SKU-11601,FMCG,Telangana,Warangal,Supermarket,festival,290.0,26,121.0,301,134,9,213.0
2023-01-04,IN-SKU-11602,Electronics,Tamil Nadu,Coimbatore,Supermarket,winter,16281.87,32,244.0,106,118,5,131.55
2025-09-19,IN-SKU-11603,Personal Care,Karnataka,Bengaluru,Convenience Store,monsoon,611.97,15,95.0,326,51,5,124.77
2024-12-06,IN-SKU-11604,Electronics,Telangana,Warangal,Supermarket,winter,1193.69,12,62.0,32,103,6,123.62
2024-09-25,IN-SKU-11605,FMCG,Kerala,Thiruvananthapuram,Hypermarket,monsoon,361.64,34,222.0,361,73,8,235.21
2024-01-11,IN-SKU-11606,Home Care,Tamil Nadu,Chennai,Supermarket,winter,142.52,6,249.0,302,50,10,214.93
2025-08-12,IN-SKU-11607,Electronics,Telangana,Hyderabad,Supermarket,monsoon,13583.18,26,293.0,61,77,2,144.01
2025-09-25,IN-SKU-11608,Personal Care,Delhi NCR,Delhi,Convenience Store,monsoon,116.39,25,208.0,389,159,7,215.94
2023-05-31,IN-SKU-11609,Staples,Karnataka,Mysuru,Convenience Store,summer,415.33,25,32.0,55,131,5,161.98
2023-11-24,IN-SKU-11610,Home Care,Telangana,Warangal,Online,festival,500.6,7,303.0,373,134,7,250.31
2023-05-02,IN-SKU-11611,Staples,Telangana,Hyderabad,Supermarket,summer,597.31,3,204.0,163,88,3,174.57
2025-06-18,IN-SKU-11612,Electronics,Tamil Nadu,Coimbatore,Convenience Store,summer,24718.54,32,39.0,241,179,3,8.0
2023-11-14,IN-SKU-11613,Perishables,Maharashtra,Pune,Supermarket,festival,130.02,0,263.0,265,118,9,264.93
2024-04-15,IN-SKU-11614,Perishables,Delhi NCR,Gurugram,Hypermarket,summer,261.8,5,319.0,333,47,8,267.63
2023-02-02,IN-SKU-11615,Perishables,Karnataka,Bengaluru,Online,winter,274.7,5,116.0,116,172,7,156.97
2023-06-04,IN-SKU-11616,FMCG,Telangana,Hyderabad,Supermarket,summer,149.93,26,253.0,149,88,9,244.85
2024-05-23,IN-SKU-11617,Personal Care,Tamil Nadu,Chennai,Supermarket,summer,601.35,12,155.0,390,136,3,159.69
2023-09-24,IN-SKU-11618,Personal Care,Delhi NCR,Delhi,Supermarket,monsoon,292.65,5,176.0,316,124,7,188.76
2024-01-29,IN-SKU-11619,Electronics,Karnataka,Bengaluru,Online,winter,6927.37,37,179.0,314,101,4,180.83
2024-01-09,IN-SKU-11620,Perishables,Telangana,Warangal,Convenience Store,winter,31.72,14,127.0,304,127,4,190.11
2023-07-18,IN-SKU-11621,Electronics,Karnataka,Mysuru,Convenience Store,monsoon,27621.91,21,75.0,324,132,3,8.0
2025-01-02,IN-SKU-11622,FMCG,Kerala,Thiruvananthapuram,Online,winter,373.15,8,68.0,278,118,10,139.52
2023-06-07,IN-SKU-11623,Personal Care,Telangana,Hyderabad,Convenience Store,summer,607.78,36,236.0,78,74,5,214.62
